ForecastId,ConfirmedCases,Fatalities
1307,1071.0,3.0
1308,1368.0,3.0
1309,1747.0,3.0
1310,2230.0,4.0
1311,2847.0,4.0
1312,3635.0,4.0
1313,4641.0,4.0
1314,5926.0,4.0
1315,7565.0,4.0
1316,9658.0,5.0
1317,12330.0,5.0
1318,15741.0,5.0
1319,20095.0,5.0
1320,25654.0,6.0
1321,32750.0,6.0
1322,41809.0,6.0
1323,53374.0,6.0
1324,68138.0,6.0
1325,86986.0,7.0
1326,111047.0,7.0
1327,141764.0,7.0
1328,180977.0,8.0
1329,231036.0,8.0
1330,294943.0,8.0
1331,376526.0,9.0
1332,480675.0,9.0
1333,613633.0,9.0
1334,2.0,0.0
1335,2.0,0.0
1336,2.0,0.0
1337,3.0,0.0
1338,15.0,0.0
1339,15.0,0.0
1340,20.0,1.0
1341,25.0,0.0
1342,30.0,0.0
1343,37.0,0.0
1344,46.0,0.0
1345,56.0,0.0
1346,69.0,0.0
1347,84.0,0.0
1348,103.0,0.0
1349,127.0,0.0
1350,155.0,0.0
1351,190.0,0.0
1352,232.0,0.0
1353,284.0,0.0
1354,347.0,0.0
1355,425.0,0.0
1356,520.0,0.0
1357,636.0,0.0
1358,777.0,0.0
1359,951.0,0.0
1360,1163.0,0.0
1361,1422.0,0.0
1362,1739.0,0.0
1363,2126.0,0.0
1364,2600.0,0.0
1365,3179.0,0.0
1366,3887.0,0.0
1367,4753.0,0.0
1368,5812.0,0.0
1369,7106.0,0.0
1370,8689.0,0.0
1371,10624.0,0.0
1372,12991.0,0.0
1373,15884.0,0.0
1374,19423.0,0.0
1375,23749.0,0.0
1376,29038.0,0.0
1377,3.0,0.0
1378,5.0,0.0
1379,7.0,0.0
1380,7.0,0.0
1381,7.0,0.0
1382,33.0,0.0
1383,35.0,0.0
1384,41.0,0.0
1385,49.0,0.0
1386,58.0,0.0
1387,69.0,0.0
1388,81.0,0.0
1389,96.0,0.0
1390,113.0,0.0
1391,134.0,0.0
1392,158.0,0.0
1393,186.0,0.0
1394,219.0,11.0
1395,259.0,13.0
1396,305.0,15.0
1397,359.0,18.0
1398,424.0,21.0
1399,499.0,25.0
1400,588.0,29.0
1401,693.0,35.0
1402,817.0,41.0
1403,962.0,48.0
1404,1133.0,57.0
1405,1335.0,67.0
1406,1573.0,79.0
1407,1853.0,93.0
1408,2182.0,109.0
1409,2571.0,129.0
1410,3028.0,151.0
1411,3567.0,178.0
1412,4201.0,210.0
1413,4948.0,247.0
1414,5828.0,291.0
1415,6865.0,343.0
1416,8086.0,404.0
1417,9524.0,476.0
1418,11217.0,561.0
1419,13212.0,661.0
1420,2.0,0.0
1421,2.0,0.0
1422,2.0,0.0
1423,2.0,0.0
1424,4.0,0.0
1425,10.0,0.0
1426,10.0,0.0
1427,12.0,0.0
1428,14.0,0.0
1429,17.0,0.0
1430,20.0,0.0
1431,23.0,0.0
1432,27.0,0.0
1433,32.0,0.0
1434,38.0,0.0
1435,45.0,0.0
1436,53.0,0.0
1437,62.0,0.0
1438,73.0,0.0
1439,86.0,0.0
1440,102.0,0.0
1441,120.0,0.0
1442,141.0,0.0
1443,166.0,0.0
1444,195.0,0.0
1445,230.0,11.0
1446,270.0,14.0
1447,318.0,16.0
1448,375.0,19.0
1449,441.0,22.0
1450,519.0,26.0
1451,611.0,31.0
1452,719.0,36.0
1453,846.0,42.0
1454,995.0,50.0
1455,1172.0,59.0
1456,1379.0,69.0
1457,1623.0,81.0
1458,1909.0,95.0
1459,2247.0,112.0
1460,2644.0,132.0
1461,3112.0,156.0
1462,3662.0,183.0
1463,19.0,0.0
1464,29.0,0.0
1465,29.0,0.0
1466,39.0,0.0
1467,56.0,0.0
1468,74.0,0.0
1469,97.0,0.0
1470,127.0,0.0
1471,167.0,0.0
1472,218.0,11.0
1473,286.0,14.0
1474,374.0,19.0
1475,490.0,24.0
1476,641.0,32.0
1477,840.0,42.0
1478,1099.0,55.0
1479,1439.0,72.0
1480,1884.0,94.0
1481,2466.0,123.0
1482,3227.0,161.0
1483,4225.0,211.0
1484,5530.0,276.0
1485,7239.0,362.0
1486,9475.0,474.0
1487,12402.0,620.0
1488,16234.0,812.0
1489,21249.0,1062.0
1490,26329.0,1316.0
1491,31473.0,1574.0
1492,36682.0,1834.0
1493,41956.0,2098.0
1494,47295.0,2365.0
1495,52698.0,2635.0
1496,58165.0,2908.0
1497,63697.0,3185.0
1498,69294.0,3465.0
1499,74956.0,3748.0
1500,80682.0,4034.0
1501,86472.0,4324.0
1502,92327.0,4616.0
1503,98247.0,4912.0
1504,104231.0,5212.0
1505,110280.0,5514.0
1506,46.0,1.0
1507,64.0,1.0
1508,64.0,1.0
1509,73.0,1.0
1510,103.0,4.0
1511,103.0,4.0
1512,186.0,7.0
1513,246.0,10.0
1514,325.0,13.0
1515,431.0,18.0
1516,571.0,25.0
1517,758.0,35.0
1518,1005.0,48.0
1519,1335.0,66.0
1520,1772.0,90.0
1521,2354.0,124.0
1522,3127.0,171.0
1523,4154.0,235.0
1524,5520.0,323.0
1525,7334.0,444.0
1526,9746.0,611.0
1527,12951.0,841.0
1528,17211.0,1156.0
1529,22872.0,1590.0
1530,30395.0,2186.0
1531,40394.0,3006.0
1532,53683.0,4134.0
1533,67143.0,5685.0
1534,80774.0,7270.0
1535,94576.0,8512.0
1536,108550.0,9769.0
1537,122694.0,11042.0
1538,137010.0,12331.0
1539,151498.0,13635.0
1540,166156.0,14954.0
1541,180985.0,16289.0
1542,195986.0,17639.0
1543,211158.0,19004.0
1544,226501.0,20385.0
1545,242015.0,21781.0
1546,257700.0,23193.0
1547,273556.0,24620.0
1548,289583.0,26063.0
1549,0.0,0.0
1550,2.0,0.0
1551,2.0,0.0
1552,2.0,0.0
1553,2.0,0.0
1554,8.0,0.0
1555,9.0,0.0
1556,11.0,0.0
1557,14.0,0.0
1558,17.0,0.0
1559,21.0,0.0
1560,26.0,0.0
1561,32.0,0.0
1562,40.0,0.0
1563,49.0,0.0
1564,61.0,0.0
1565,75.0,0.0
1566,92.0,0.0
1567,114.0,0.0
1568,140.0,0.0
1569,172.0,0.0
1570,212.0,11.0
1571,261.0,13.0
1572,322.0,16.0
1573,396.0,20.0
1574,488.0,24.0
1575,601.0,30.0
1576,740.0,37.0
1577,911.0,46.0
1578,1122.0,56.0
1579,1381.0,69.0
1580,1700.0,85.0
1581,2093.0,105.0
1582,2577.0,129.0
1583,3172.0,159.0
1584,3905.0,195.0
1585,4808.0,240.0
1586,5919.0,296.0
1587,7286.0,364.0
1588,8970.0,448.0
1589,11042.0,552.0
1590,13594.0,680.0
1591,16735.0,837.0
1592,0.0,0.0
1593,4.0,0.0
1594,4.0,0.0
1595,4.0,0.0
1596,7.0,0.0
1597,8.0,0.0
1598,15.0,0.0
1599,22.0,0.0
1600,32.0,0.0
1601,47.0,0.0
1602,68.0,0.0
1603,99.0,0.0
1604,145.0,0.0
1605,211.0,11.0
1606,308.0,15.0
1607,449.0,22.0
1608,655.0,33.0
1609,955.0,48.0
1610,1393.0,70.0
1611,2031.0,102.0
1612,2961.0,148.0
1613,4317.0,216.0
1614,6294.0,315.0
1615,9176.0,459.0
1616,13378.0,669.0
1617,19505.0,975.0
1618,28437.0,1422.0
1619,41460.0,2073.0
1620,60446.0,3022.0
1621,88127.0,4406.0
1622,128485.0,6424.0
1623,187324.0,9366.0
1624,273108.0,13655.0
1625,398177.0,19909.0
1626,580521.0,29026.0
1627,846369.0,42318.0
1628,1233960.0,61698.0
1629,1799048.0,89952.0
1630,2622915.0,131146.0
1631,3824069.0,191203.0
1632,5575287.0,278764.0
1633,8128469.0,406423.0
1634,11850870.0,592544.0
1635,1.0,0.0
1636,1.0,0.0
1637,1.0,0.0
1638,2.0,0.0
1639,6.0,0.0
1640,8.0,0.0
1641,11.0,0.0
1642,16.0,0.0
1643,22.0,0.0
1644,31.0,0.0
1645,44.0,0.0
1646,61.0,0.0
1647,86.0,0.0
1648,121.0,0.0
1649,171.0,0.0
1650,241.0,12.0
1651,339.0,17.0
1652,477.0,24.0
1653,671.0,34.0
1654,944.0,47.0
1655,1328.0,66.0
1656,1870.0,93.0
1657,2631.0,132.0
1658,3702.0,185.0
1659,5210.0,260.0
1660,7332.0,367.0
1661,10317.0,516.0
1662,14519.0,726.0
1663,20431.0,1022.0
1664,28751.0,1438.0
1665,40460.0,2023.0
1666,56936.0,2847.0
1667,80122.0,4006.0
1668,112749.0,5637.0
1669,158663.0,7933.0
1670,223275.0,11164.0
1671,314198.0,15710.0
1672,442147.0,22107.0
1673,622200.0,31110.0
1674,875574.0,43779.0
1675,1232129.0,61606.0
1676,1733882.0,86694.0
1677,2439960.0,121998.0
1678,0.0,0.0
1679,0.0,0.0
1680,0.0,0.0
1681,1.0,0.0
1682,1.0,0.0
1683,3.0,0.0
1684,3.0,0.0
1685,4.0,0.0
1686,4.0,0.0
1687,5.0,0.0
1688,6.0,0.0
1689,7.0,0.0
1690,8.0,0.0
1691,9.0,0.0
1692,11.0,0.0
1693,12.0,0.0
1694,15.0,0.0
1695,17.0,0.0
1696,20.0,0.0
1697,23.0,0.0
1698,27.0,0.0
1699,31.0,0.0
1700,37.0,0.0
1701,43.0,0.0
1702,50.0,0.0
1703,58.0,0.0
1704,67.0,0.0
1705,78.0,0.0
1706,91.0,0.0
1707,106.0,0.0
1708,124.0,0.0
1709,144.0,0.0
1710,168.0,0.0
1711,196.0,0.0
1712,228.0,11.0
1713,265.0,13.0
1714,309.0,15.0
1715,360.0,18.0
1716,419.0,21.0
1717,488.0,24.0
1718,568.0,28.0
1719,661.0,33.0
1720,769.0,38.0
1721,0.0,0.0
1722,0.0,0.0
1723,0.0,0.0
1724,0.0,0.0
1725,5.0,0.0
1726,7.0,0.0
1727,12.0,0.0
1728,19.0,0.0
1729,31.0,0.0
1730,49.0,0.0
1731,78.0,0.0
1732,125.0,0.0
1733,199.0,0.0
1734,317.0,16.0
1735,506.0,25.0
1736,807.0,40.0
1737,1286.0,64.0
1738,2050.0,103.0
1739,3268.0,163.0
1740,5209.0,260.0
1741,8304.0,415.0
1742,13236.0,662.0
1743,21099.0,1055.0
1744,33632.0,1682.0
1745,53609.0,2680.0
1746,85453.0,4273.0
1747,136212.0,6811.0
1748,187621.0,9381.0
1749,239685.0,11984.0
1750,292404.0,14620.0
1751,345777.0,17289.0
1752,399804.0,19990.0
1753,454485.0,22724.0
1754,509819.0,25491.0
1755,565808.0,28290.0
1756,622450.0,31122.0
1757,679745.0,33987.0
1758,737694.0,36885.0
1759,796297.0,39815.0
1760,855553.0,42778.0
1761,915462.0,45773.0
1762,976025.0,48801.0
1763,1037241.0,51862.0
1764,42.0,0.0
1765,74.0,0.0
1766,79.0,0.0
1767,104.0,0.0
1768,177.0,0.0
1769,185.0,1.0
1770,221.0,1.0
1771,330.0,1.0
1772,402.0,1.0
1773,486.0,1.0
1774,661.0,1.0
1775,844.0,1.0
1776,1047.0,1.0
1777,1368.0,1.0
1778,1765.0,1.0
1779,2229.0,1.0
1780,2870.0,1.0
1781,3699.0,1.0
1782,4715.0,1.0
1783,6045.0,1.0
1784,7773.0,1.0
1785,9948.0,1.0
1786,12744.0,1.0
1787,16360.0,1.0
1788,20967.0,1.0
1789,26866.0,1.0
1790,34462.0,1.0
1791,44184.0,1.0
1792,56631.0,1.0
1793,72617.0,1.0
1794,93109.0,1.0
1795,119360.0,1.0
1796,153036.0,1.0
1797,196218.0,1.0
1798,251559.0,1.0
1799,322524.0,1.0
1800,413521.0,1.0
1801,530171.0,1.0
1802,679730.0,1.0
1803,871497.0,1.0
1804,1117349.0,1.0
1805,1432554.0,1.0
1806,1836696.0,1.0
1807,0.0,0.0
1808,0.0,0.0
1809,0.0,0.0
1810,1.0,0.0
1811,1.0,0.0
1812,1.0,0.0
1813,1.0,0.0
1814,1.0,0.0
1815,1.0,0.0
1816,1.0,0.0
1817,1.0,0.0
1818,1.0,0.0
1819,1.0,0.0
1820,1.0,0.0
1821,1.0,0.0
1822,1.0,0.0
1823,1.0,0.0
1824,1.0,0.0
1825,1.0,0.0
1826,1.0,0.0
1827,1.0,0.0
1828,1.0,0.0
1829,1.0,0.0
1830,1.0,0.0
1831,1.0,0.0
1832,1.0,0.0
1833,1.0,0.0
1834,1.0,0.0
1835,1.0,0.0
1836,1.0,0.0
1837,1.0,0.0
1838,1.0,0.0
1839,1.0,0.0
1840,1.0,0.0
1841,1.0,0.0
1842,1.0,0.0
1843,1.0,0.0
1844,1.0,0.0
1845,1.0,0.0
1846,1.0,0.0
1847,1.0,0.0
1848,1.0,0.0
1849,1.0,0.0
1850,9.0,0.0
1851,17.0,0.0
1852,17.0,0.0
1853,24.0,0.0
1854,50.0,0.0
1855,74.0,0.0
1856,94.0,0.0
1857,129.0,0.0
1858,178.0,0.0
1859,244.0,12.0
1860,335.0,17.0
1861,460.0,23.0
1862,632.0,32.0
1863,867.0,43.0
1864,1191.0,60.0
1865,1635.0,82.0
1866,2244.0,112.0
1867,3080.0,154.0
1868,4228.0,211.0
1869,5804.0,290.0
1870,7967.0,398.0
1871,10937.0,547.0
1872,15013.0,751.0
1873,20608.0,1030.0
1874,28288.0,1414.0
1875,38830.0,1941.0
1876,53300.0,2665.0
1877,67956.0,3398.0
1878,82800.0,4140.0
1879,97829.0,4891.0
1880,113045.0,5652.0
1881,128448.0,6422.0
1882,144037.0,7202.0
1883,159812.0,7991.0
1884,175774.0,8789.0
1885,191922.0,9596.0
1886,208257.0,10413.0
1887,224778.0,11239.0
1888,241485.0,12074.0
1889,258379.0,12919.0
1890,275458.0,13773.0
1891,292724.0,14636.0
1892,310177.0,15509.0
1893,0.0,0.0
1894,2.0,0.0
1895,2.0,0.0
1896,2.0,0.0
1897,7.0,0.0
1898,7.0,0.0
1899,8.0,0.0
1900,9.0,0.0
1901,11.0,0.0
1902,12.0,0.0
1903,14.0,0.0
1904,16.0,0.0
1905,18.0,0.0
1906,21.0,0.0
1907,24.0,0.0
1908,27.0,0.0
1909,31.0,0.0
1910,35.0,0.0
1911,40.0,0.0
1912,46.0,0.0
1913,52.0,0.0
1914,59.0,0.0
1915,68.0,0.0
1916,77.0,0.0
1917,88.0,0.0
1918,100.0,0.0
1919,114.0,0.0
1920,129.0,0.0
1921,147.0,0.0
1922,167.0,0.0
1923,190.0,0.0
1924,217.0,11.0
1925,247.0,12.0
1926,281.0,14.0
1927,319.0,16.0
1928,363.0,18.0
1929,413.0,21.0
1930,470.0,24.0
1931,535.0,27.0
1932,609.0,30.0
1933,693.0,35.0
1934,788.0,39.0
1935,896.0,45.0
1936,0.0,0.0
1937,0.0,0.0
1938,0.0,0.0
1939,1.0,0.0
1940,1.0,0.0
1941,1.0,0.0
1942,1.0,0.0
1943,1.0,0.0
1944,1.0,0.0
1945,1.0,0.0
1946,1.0,0.0
1947,1.0,0.0
1948,1.0,0.0
1949,1.0,0.0
1950,1.0,0.0
1951,1.0,0.0
1952,1.0,0.0
1953,1.0,0.0
1954,1.0,0.0
1955,1.0,0.0
1956,1.0,0.0
1957,1.0,0.0
1958,1.0,0.0
1959,1.0,0.0
1960,1.0,0.0
1961,1.0,0.0
1962,1.0,0.0
1963,1.0,0.0
1964,1.0,0.0
1965,1.0,0.0
1966,1.0,0.0
1967,1.0,0.0
1968,1.0,0.0
1969,1.0,0.0
1970,1.0,0.0
1971,1.0,0.0
1972,1.0,0.0
1973,1.0,0.0
1974,1.0,0.0
1975,1.0,0.0
1976,1.0,0.0
1977,1.0,0.0
1978,1.0,0.0
1979,23.0,0.0
1980,43.0,0.0
1981,61.0,0.0
1982,74.0,0.0
1983,155.0,0.0
1984,201.0,10.0
1985,238.0,12.0
1986,308.0,15.0
1987,397.0,20.0
1988,512.0,26.0
1989,661.0,33.0
1990,852.0,43.0
1991,1098.0,55.0
1992,1416.0,71.0
1993,1824.0,91.0
1994,2350.0,118.0
1995,3027.0,151.0
1996,3900.0,195.0
1997,5023.0,251.0
1998,6470.0,323.0
1999,8333.0,417.0
2000,10732.0,537.0
2001,13821.0,691.0
2002,17800.0,890.0
2003,22924.0,1146.0
2004,29522.0,1476.0
2005,38019.0,1901.0
2006,46625.0,2331.0
2007,55341.0,2767.0
2008,64167.0,3208.0
2009,73102.0,3655.0
2010,82146.0,4107.0
2011,91300.0,4565.0
2012,100564.0,5028.0
2013,109937.0,5497.0
2014,119419.0,5971.0
2015,129011.0,6451.0
2016,138712.0,6936.0
2017,148523.0,7426.0
2018,158443.0,7922.0
2019,168472.0,8424.0
2020,178611.0,8931.0
2021,188859.0,9443.0
2022,990.0,6.0
2023,990.0,6.0
2024,990.0,6.0
2025,990.0,6.0
2026,990.0,6.0
2027,990.0,6.0
2028,990.0,6.0
2029,989.0,6.0
2030,989.0,6.0
2031,988.0,6.0
2032,986.0,6.0
2033,985.0,6.0
2034,984.0,6.0
2035,982.0,6.0
2036,980.0,6.0
2037,979.0,7.0
2038,977.0,7.0
2039,975.0,7.0
2040,974.0,7.0
2041,972.0,7.0
2042,971.0,7.0
2043,969.0,7.0
2044,968.0,7.0
2045,967.0,7.0
2046,966.0,7.0
2047,965.0,7.0
2048,964.0,7.0
2049,963.0,7.0
2050,962.0,7.0
2051,961.0,7.0
2052,961.0,7.0
2053,960.0,7.0
2054,960.0,7.0
2055,959.0,7.0
2056,959.0,7.0
2057,959.0,7.0
2058,959.0,7.0
2059,958.0,7.0
2060,958.0,7.0
2061,958.0,7.0
2062,958.0,8.0
2063,958.0,8.0
2064,958.0,8.0
2065,435.0,8.0
2066,436.0,8.0
2067,437.0,8.0
2068,442.0,8.0
2069,452.0,8.0
2070,456.0,8.0
2071,469.0,8.0
2072,473.0,8.0
2073,479.0,8.0
2074,482.0,8.0
2075,484.0,8.0
2076,486.0,8.0
2077,487.0,9.0
2078,487.0,9.0
2079,488.0,9.0
2080,488.0,9.0
2081,488.0,9.0
2082,488.0,9.0
2083,488.0,9.0
2084,488.0,9.0
2085,488.0,9.0
2086,488.0,9.0
2087,488.0,9.0
2088,488.0,9.0
2089,488.0,10.0
2090,488.0,10.0
2091,488.0,10.0
2092,488.0,10.0
2093,487.0,10.0
2094,487.0,10.0
2095,487.0,10.0
2096,487.0,10.0
2097,487.0,10.0
2098,487.0,10.0
2099,487.0,10.0
2100,487.0,10.0
2101,487.0,10.0
2102,487.0,10.0
2103,487.0,10.0
2104,487.0,11.0
2105,487.0,11.0
2106,486.0,11.0
2107,486.0,11.0
2108,576.0,6.0
2109,576.0,6.0
2110,576.0,6.0
2111,576.0,6.0
2112,576.0,6.0
2113,576.0,6.0
2114,576.0,6.0
2115,577.0,6.0
2116,577.0,6.0
2117,578.0,6.0
2118,579.0,6.0
2119,581.0,6.0
2120,582.0,6.0
2121,583.0,6.0
2122,584.0,6.0
2123,584.0,6.0
2124,585.0,6.0
2125,586.0,6.0
2126,587.0,7.0
2127,587.0,7.0
2128,588.0,7.0
2129,589.0,7.0
2130,589.0,7.0
2131,590.0,7.0
2132,590.0,7.0
2133,590.0,7.0
2134,591.0,7.0
2135,591.0,7.0
2136,591.0,7.0
2137,592.0,7.0
2138,592.0,7.0
2139,592.0,7.0
2140,592.0,7.0
2141,592.0,7.0
2142,592.0,7.0
2143,593.0,7.0
2144,593.0,7.0
2145,593.0,7.0
2146,593.0,7.0
2147,593.0,7.0
2148,593.0,7.0
2149,593.0,7.0
2150,593.0,7.0
2151,296.0,1.0
2152,296.0,1.0
2153,296.0,1.0
2154,296.0,1.0
2155,296.0,1.0
2156,296.0,1.0
2157,296.0,1.0
2158,296.0,1.0
2159,297.0,1.0
2160,297.0,1.0
2161,298.0,1.0
2162,299.0,1.0
2163,299.0,1.0
2164,300.0,1.0
2165,300.0,1.0
2166,301.0,1.0
2167,301.0,1.0
2168,301.0,1.0
2169,302.0,1.0
2170,302.0,1.0
2171,302.0,1.0
2172,303.0,1.0
2173,303.0,1.0
2174,303.0,1.0
2175,303.0,1.0
2176,303.0,1.0
2177,303.0,1.0
2178,304.0,1.0
2179,304.0,1.0
2180,304.0,1.0
2181,304.0,1.0
2182,304.0,1.0
2183,304.0,1.0
2184,304.0,1.0
2185,304.0,1.0
2186,304.0,1.0
2187,304.0,1.0
2188,304.0,1.0
2189,304.0,1.0
2190,305.0,1.0
2191,305.0,1.0
2192,305.0,1.0
2193,305.0,1.0
2194,127.0,2.0
2195,127.0,2.0
2196,129.0,2.0
2197,133.0,2.0
2198,133.0,2.0
2199,133.0,2.0
2200,133.0,2.0
2201,133.0,2.0
2202,134.0,2.0
2203,134.0,2.0
2204,134.0,2.0
2205,134.0,2.0
2206,135.0,2.0
2207,135.0,2.0
2208,135.0,2.0
2209,135.0,2.0
2210,135.0,2.0
2211,136.0,2.0
2212,136.0,2.0
2213,136.0,2.0
2214,136.0,2.0
2215,136.0,2.0
2216,136.0,2.0
2217,137.0,2.0
2218,137.0,2.0
2219,137.0,2.0
2220,137.0,2.0
2221,137.0,2.0
2222,137.0,2.0
2223,137.0,2.0
2224,138.0,2.0
2225,138.0,2.0
2226,138.0,2.0
2227,138.0,2.0
2228,138.0,2.0
2229,138.0,2.0
2230,138.0,2.0
2231,138.0,2.0
2232,138.0,2.0
2233,138.0,2.0
2234,138.0,2.0
2235,138.0,2.0
2236,139.0,2.0
2237,1356.0,8.0
2238,1356.0,8.0
2239,1356.0,8.0
2240,1360.0,8.0
2241,1361.0,8.0
2242,1364.0,8.0
2243,1370.0,8.0
2244,1374.0,8.0
2245,1377.0,8.0
2246,1378.0,8.0
2247,1379.0,8.0
2248,1378.0,9.0
2249,1377.0,9.0
2250,1375.0,9.0
2251,1373.0,9.0
2252,1370.0,9.0
2253,1368.0,9.0
2254,1364.0,9.0
2255,1361.0,9.0
2256,1358.0,9.0
2257,1355.0,10.0
2258,1351.0,10.0
2259,1348.0,10.0
2260,1345.0,10.0
2261,1342.0,10.0
2262,1340.0,10.0
2263,1337.0,10.0
2264,1335.0,10.0
2265,1332.0,10.0
2266,1330.0,10.0
2267,1329.0,11.0
2268,1327.0,11.0
2269,1326.0,11.0
2270,1324.0,11.0
2271,1323.0,11.0
2272,1322.0,11.0
2273,1322.0,11.0
2274,1321.0,11.0
2275,1321.0,11.0
2276,1320.0,11.0
2277,1320.0,12.0
2278,1320.0,12.0
2279,1320.0,12.0
2280,252.0,2.0
2281,252.0,2.0
2282,252.0,2.0
2283,252.0,2.0
2284,252.0,2.0
2285,253.0,2.0
2286,253.0,2.0
2287,254.0,2.0
2288,254.0,2.0
2289,255.0,2.0
2290,256.0,2.0
2291,257.0,2.0
2292,258.0,2.0
2293,258.0,2.0
2294,259.0,2.0
2295,260.0,2.0
2296,260.0,2.0
2297,261.0,2.0
2298,262.0,2.0
2299,262.0,2.0
2300,263.0,2.0
2301,263.0,2.0
2302,264.0,2.0
2303,264.0,2.0
2304,264.0,2.0
2305,265.0,2.0
2306,265.0,2.0
2307,266.0,2.0
2308,266.0,2.0
2309,266.0,2.0
2310,266.0,2.0
2311,267.0,2.0
2312,267.0,2.0
2313,267.0,2.0
2314,267.0,2.0
2315,268.0,2.0
2316,268.0,2.0
2317,268.0,2.0
2318,268.0,2.0
2319,268.0,2.0
2320,268.0,2.0
2321,269.0,2.0
2322,269.0,2.0
2323,146.0,2.0
2324,146.0,2.0
2325,146.0,2.0
2326,146.0,2.0
2327,146.0,2.0
2328,147.0,2.0
2329,147.0,2.0
2330,148.0,2.0
2331,148.0,2.0
2332,148.0,2.0
2333,148.0,2.0
2334,149.0,2.0
2335,149.0,2.0
2336,149.0,2.0
2337,150.0,2.0
2338,150.0,2.0
2339,150.0,2.0
2340,150.0,2.0
2341,151.0,2.0
2342,151.0,2.0
2343,151.0,2.0
2344,151.0,2.0
2345,151.0,2.0
2346,151.0,2.0
2347,152.0,2.0
2348,152.0,2.0
2349,152.0,2.0
2350,152.0,2.0
2351,152.0,2.0
2352,152.0,2.0
2353,152.0,2.0
2354,152.0,2.0
2355,152.0,2.0
2356,152.0,2.0
2357,153.0,2.0
2358,153.0,2.0
2359,153.0,2.0
2360,153.0,2.0
2361,153.0,2.0
2362,153.0,2.0
2363,153.0,2.0
2364,153.0,2.0
2365,153.0,2.0
2366,168.0,6.0
2367,168.0,6.0
2368,168.0,6.0
2369,168.0,6.0
2370,168.0,6.0
2371,168.0,6.0
2372,168.0,6.0
2373,168.0,6.0
2374,169.0,6.0
2375,169.0,6.0
2376,169.0,6.0
2377,170.0,6.0
2378,170.0,6.0
2379,171.0,6.0
2380,171.0,6.0
2381,171.0,6.0
2382,172.0,6.0
2383,172.0,6.0
2384,172.0,6.0
2385,173.0,6.0
2386,173.0,7.0
2387,173.0,7.0
2388,173.0,7.0
2389,174.0,7.0
2390,174.0,7.0
2391,174.0,7.0
2392,174.0,7.0
2393,174.0,7.0
2394,174.0,7.0
2395,175.0,7.0
2396,175.0,7.0
2397,175.0,7.0
2398,175.0,7.0
2399,175.0,7.0
2400,175.0,7.0
2401,175.0,7.0
2402,175.0,7.0
2403,175.0,7.0
2404,175.0,7.0
2405,175.0,7.0
2406,175.0,7.0
2407,175.0,7.0
2408,175.0,7.0
2409,318.0,6.0
2410,318.0,6.0
2411,318.0,6.0
2412,318.0,6.0
2413,318.0,6.0
2414,318.0,6.0
2415,318.0,6.0
2416,318.0,6.0
2417,318.0,6.0
2418,318.0,6.0
2419,318.0,6.0
2420,318.0,6.0
2421,319.0,6.0
2422,319.0,6.0
2423,319.0,6.0
2424,319.0,6.0
2425,319.0,6.0
2426,319.0,6.0
2427,319.0,7.0
2428,320.0,7.0
2429,320.0,7.0
2430,320.0,7.0
2431,320.0,7.0
2432,320.0,7.0
2433,320.0,7.0
2434,320.0,7.0
2435,320.0,7.0
2436,320.0,7.0
2437,320.0,7.0
2438,320.0,7.0
2439,320.0,7.0
2440,320.0,7.0
2441,321.0,7.0
2442,321.0,7.0
2443,321.0,7.0
2444,321.0,7.0
2445,321.0,7.0
2446,321.0,7.0
2447,321.0,7.0
2448,321.0,7.0
2449,321.0,7.0
2450,321.0,7.0
2451,321.0,7.0
2452,482.0,13.0
2453,482.0,13.0
2454,482.0,13.0
2455,482.0,13.0
2456,482.0,13.0
2457,482.0,13.0
2458,482.0,13.0
2459,482.0,13.0
2460,482.0,13.0
2461,482.0,13.0
2462,483.0,13.0
2463,483.0,14.0
2464,483.0,14.0
2465,483.0,14.0
2466,484.0,14.0
2467,484.0,14.0
2468,484.0,14.0
2469,484.0,14.0
2470,485.0,14.0
2471,485.0,14.0
2472,485.0,14.0
2473,485.0,15.0
2474,485.0,15.0
2475,486.0,15.0
2476,486.0,15.0
2477,486.0,15.0
2478,486.0,15.0
2479,486.0,15.0
2480,486.0,15.0
2481,487.0,15.0
2482,487.0,15.0
2483,487.0,15.0
2484,487.0,15.0
2485,487.0,15.0
2486,487.0,15.0
2487,487.0,15.0
2488,487.0,16.0
2489,487.0,16.0
2490,487.0,16.0
2491,487.0,16.0
2492,487.0,16.0
2493,488.0,16.0
2494,488.0,16.0
2495,1273.0,22.0
2496,1273.0,22.0
2497,1273.0,22.0
2498,1273.0,22.0
2499,1273.0,22.0
2500,1273.0,22.0
2501,1273.0,22.0
2502,1273.0,22.0
2503,1272.0,23.0
2504,1271.0,23.0
2505,1270.0,23.0
2506,1269.0,23.0
2507,1268.0,24.0
2508,1267.0,24.0
2509,1266.0,24.0
2510,1265.0,24.0
2511,1264.0,24.0
2512,1262.0,25.0
2513,1261.0,25.0
2514,1260.0,25.0
2515,1259.0,25.0
2516,1259.0,26.0
2517,1258.0,26.0
2518,1257.0,26.0
2519,1256.0,26.0
2520,1256.0,26.0
2521,1255.0,27.0
2522,1255.0,27.0
2523,1254.0,27.0
2524,1254.0,27.0
2525,1254.0,27.0
2526,1254.0,28.0
2527,1253.0,28.0
2528,1253.0,28.0
